trade_id,price,side,pos_side,type,qty,pnl,fee_paid,long_pos_size,long_pos_price,shrt_pos_size,shrt_pos_price,liq_diff,pnl_plus_fees_cumsum,loss_cumsum,profit_cumsum,fee_paid_cumsum,actual_balance,apparent_balance,liq_price,timestamp,progress,gain,n_days,average_daily_gain,hours_since_long_pos_change,hours_since_shrt_pos_change,hours_since_pos_change_max
656765,170.17,buy,shrt,close,0.049,0.00833000000000078,-0.0015008994,0.619,189.70180936995152,-0.0,,0.16516156983211108,8.739670255200064,0.0,12.519900000000042,-3.78022974479999,28.739670255200046,23.077955214925638,144.1374413602779,1614071510855,0.24228809176154453,1.4369835127600032,3.932245949074074,1.0965821808258132,0.26846444444444445,0.0,0.26846444444444445
656782,170.03,sel,shrt,entry,-0.049,0.0,-0.0014996646000000004,0.619,189.70180936995152,-0.049,170.03,0.1530792563589053,8.738170590600063,0.0,12.519900000000042,-3.78172940939999,28.738170590600046,23.076750984251838,141.97334840315756,1614071511901,0.24229436325524462,1.4369085295300033,3.9322580555555557,1.0965673176488262,0.268755,0.00029055555555555556,0.268755
656789,169.86,buy,shrt,close,0.049,0.008329999999999388,-0.0014981652000000002,0.619,189.70180936995152,-0.0,,0.16407590436200215,8.745002425400063,0.0,12.528230000000041,-3.78322757459999,28.745002425400045,23.082236947596236,144.1287751949499,1614071512833,0.24229694563500348,1.437250121270003,3.9322688425925927,1.0966333278610696,0.2690138888888889,0.0,0.2690138888888889
656794,170.08,sel,shrt,entry,-0.049,0.0,-0.0015001056000000003,0.619,189.70180936995152,-0.049,170.08,0.15278171176257999,8.743502319800063,0.0,12.528230000000041,-3.78472768019999,28.743502319800044,23.081032362799437,141.9595995706652,1614071513713,0.24229879019197412,1.4371751159900032,3.9322790277777777,1.096618511758611,0.2692583333333333,0.00024444444444444443,0.2692583333333333
656813,169.91,buy,shrt,close,0.049,0.00833000000000078,-0.0014986062,0.619,189.70180936995152,-0.0,,0.1643536639353355,8.750333713600064,0.0,12.536560000000042,-3.78622628639999,28.750333713600046,23.08651797202084,144.1201104631016,1614071516275,0.24230579950846245,1.4375166856800032,3.9323086805555554,1.0966840223967795,0.26997,0.0,0.26997
656825,170.04,sel,shrt,entry,-0.049,0.0,-0.0014997528,0.619,189.70180936995152,-0.049,170.04,0.15268322380444702,8.748833960800065,0.0,12.536560000000042,-3.78772603919999,28.748833960800045,23.08531367052244,141.95364252356916,1614071517453,0.24231022644519193,1.437441698040003,3.9323223148148148,1.0966691229879768,0.27029722222222224,0.00032722222222222224,0.27029722222222224
656847,169.87,buy,shrt,close,0.049,0.008329999999999388,-0.0014982534000000003,0.619,189.70180936995152,-0.0,,0.164093495915857,8.755665707400064,0.0,12.544890000000041,-3.78922429259999,28.755665707400045,23.090799563042236,144.11144458446958,1614071520338,0.24231834249586265,1.4377832853700032,3.9323557060185186,1.096734530403204,0.2710986111111111,0.0,0.2710986111111111
656854,169.99,sel,shrt,entry,-0.049,0.0,-0.0014993118000000002,0.619,189.70180936995152,-0.049,169.99,0.1523853394631833,8.754166395600064,0.0,12.544890000000041,-3.79072360439999,28.754166395600045,23.089595615666838,141.94854981059794,1614071521658,0.2423209248756215,1.4377083197800034,3.932370983796296,1.0967195949681279,0.2714652777777778,0.00036666666666666667,0.2714652777777778
656875,169.82,buy,shrt,close,0.049,0.00833000000000078,-0.0014978124000000002,0.619,189.70180936995152,-0.0,,0.1639757947429298,8.760998583200065,0.0,12.553220000000042,-3.7922214167999897,28.760998583200045,23.095081862309637,144.1027772723578,1614071523546,0.2423286720148981,1.438049929160003,3.932392835648148,1.0967852934737257,0.27198972222222223,0.0,0.27198972222222223
656886,169.94,sel,shrt,entry,-0.049,0.0,-0.0014988708,0.619,189.70180936995152,-0.049,169.94,0.1522368674411236,8.759499712400064,0.0,12.553220000000042,-3.7937202875999896,28.759499712400046,23.09387826905724,141.94345553930083,1614071524755,0.24233273004023348,1.4379749856200033,3.9324068287037037,1.096770397362057,0.27232555555555554,0.00033583333333333333,0.27232555555555554
656891,169.77,buy,shrt,close,0.049,0.008329999999999388,-0.0014973714,0.619,189.70180936995152,-0.0,,0.1637595408312665,8.766332341000064,0.0,12.561550000000041,-3.7952176589999898,28.766332341000044,23.099364869823038,144.09410852676632,1614071525133,0.2423345745972041,1.4383166170500032,3.932411203703704,1.0968365405839626,0.27243055555555556,0.0,0.27243055555555556
656905,169.97,sel,shrt,entry,-0.049,0.0,-0.0014991354000000003,0.619,189.70180936995152,-0.049,169.97,0.15228786606208772,8.764833205600064,0.0,12.561550000000041,-3.7967167943999898,28.764833205600045,23.09816106409684,141.93143506339305,1614071526141,0.24233973935672182,1.4382416602800032,3.9324228703703703,1.0968217037595207,0.27271055555555557,0.00028,0.27271055555555557
656913,169.8,buy,shrt,close,0.049,0.008329999999999388,-0.0014976360000000003,0.619,189.70180936995152,-0.0,,0.16407659424351811,8.771665569600064,0.0,12.56988000000004,-3.7982144303999896,28.771665569600046,23.103647452388838,144.08544064126266,1614071527173,0.2423426906478748,1.4385832784800032,3.932434814814815,1.0968876396458438,0.2729972222222222,0.0,0.2729972222222222
656930,170.3,sel,shrt,entry,-0.049,0.0,-0.0015020460000000004,0.619,189.70180936995152,-0.049,170.3,0.15417997862481556,8.770163523600063,0.0,12.56988000000004,-3.7997164763999898,28.770163523600047,23.10244130945084,141.89344809891296,1614071528008,0.24234896214157492,1.4385081761800032,3.9324444791666666,1.0968728281848519,0.2732291666666667,0.00023194444444444445,0.2732291666666667
656945,169.9,buy,shrt,close,0.049,0.01960000000000028,-0.0014985180000000003,0.619,189.70180936995152,-0.0,,0.16430032334699946,8.788265005600064,0.0,12.58948000000004,-3.8012149943999898,28.788265005600046,23.11697679949684,144.05846223447298,1614071529373,0.24235449581248678,1.4394132502800032,3.932460277777778,1.097047874101542,0.27360833333333334,0.0,0.27360833333333334
656957,169.77,sel,shrt,entry,-0.05,0.0,-0.00152793,0.619,189.70180936995152,-0.05,169.77,0.15294606788691134,8.786737075600064,0.0,12.58948000000004,-3.8027429243999897,28.786737075600044,23.115749871706836,141.8622460103435,1614071530287,0.24235892274921625,1.4393368537800033,3.9324708564814816,1.0970327941168703,0.27386222222222223,0.0002538888888888889,0.27386222222222223
657640,177.16,sel,shrt,reentry,-0.149,0.0,-0.0047514312,0.619,189.70180936995152,-0.199,175.30321608040197,0.19937780907306557,8.781985644400063,0.0,12.58948000000004,-3.8074943555999896,28.781985644400045,23.11193447245324,129.5088663611921,1614071607992,0.24261088923140262,1.439099282220003,3.9333702199074074,1.096963527950583,0.29544694444444447,0.02183861111111111,0.29544694444444447
664886,189.89,sel,long,close,-0.042,0.007904006462035625,-0.0014355684,0.577,189.70180936995152,-0.199,175.30321608040197,0.3180154483349547,8.7884540824621,0.0,12.597384006462077,-3.8089299239999894,28.78845408246208,23.117128628217053,122.63261207894045,1614072485363,0.24528402119322176,1.439422704123105,3.943524976851852,1.0967646368661765,0.0,0.2655527777777778,0.2655527777777778
664985,189.89,sel,long,close,-0.042,0.007904006462035625,-0.0014355684,0.535,189.70180936995152,-0.199,175.30321608040197,0.3542593224214604,8.794922520524135,0.0,12.605288012924113,-3.8103654923999892,28.794922520524118,23.122322783980866,114.02491433069144,1614072499479,0.24532054342124,1.4397461260262068,3.9436883564814815,1.096822921958342,0.0,0.2694738888888889,0.2694738888888889
665226,189.89,sel,long,close,-0.042,0.007904006462035625,-0.0014355684,0.493,189.70180936995152,-0.199,175.30321608040197,0.39955284712642736,8.801390958586172,0.0,12.61319201938615,-3.811801060799989,28.801390958586154,23.127516939744684,102.93761233750087,1614072541440,0.24540945106722378,1.4400695479293086,3.9441740162037036,1.096872903463593,0.0,0.2811297222222222,0.2811297222222222
665240,190.02,sel,long,close,-0.042,0.013364006462036629,-0.0014365512000000002,0.451,189.70180936995152,-0.199,175.30321608040197,0.4583086231779147,8.813318413848208,0.0,12.626556025848187,-3.813237611999989,28.81331841384819,23.137094686320097,88.09696740024164,1614072543309,0.2454146158267415,1.4406659206924104,3.944195648148148,1.0969874974651677,0.0,0.2816488888888889,0.2816488888888889
665254,190.15,sel,long,close,-0.041,0.01837581583198795,-0.0014033070000000003,0.41,189.70180936995152,-0.199,175.30321608040197,0.5367218794686494,8.830290922680195,0.0,12.644931841680174,-3.814640918999989,28.830290922680177,23.150723610912184,67.81954278838244,1614072543845,0.24541978058625924,1.4415145461340098,3.944201851851852,1.0971511324259544,0.0,0.28179777777777776,0.28179777777777776
665292,189.89,sel,long,close,-0.046,0.008656768982229494,-0.0015722892,0.364,189.70180936995152,-0.199,175.30321608040197,0.643036250390113,8.837375402462424,0.0,12.653588610662403,-3.8162132081999887,28.837375402462406,23.156412448177313,32.970407544764655,1614072548593,0.24543379921923592,1.4418687701231212,3.9442568055555554,1.0972180621992642,0.0,0.2831166666666667,0.2831166666666667
665319,189.89,sel,long,close,-0.046,0.008656768982229494,-0.0015722892,0.318,189.70180936995152,-0.199,175.30321608040197,0.826398443846016,8.844459882244653,0.0,12.662245379644633,-3.8177854973999885,28.844459882244635,23.162101285442443,0.0,1614072553860,0.24544375982687727,1.4422229941122326,3.944317766203704,1.097284822257616,0.0,0.2845797222222222,0.2845797222222222
665334,189.89,sel,long,close,-0.046,0.008656768982229494,-0.0015722892,0.272,189.70180936995152,-0.199,175.30321608040197,1.0,8.851544362026882,0.0,12.670902148626862,-3.8193577865999884,28.851544362026864,23.167790122707572,0.0,1614072558727,0.2454492934977891,1.442577218101344,3.944374097222222,1.0973516871858333,0.0,0.28593166666666664,0.28593166666666664
665336,190.02,sel,long,close,-0.046,0.014636768982230592,-0.0015733656000000002,0.226,189.70180936995152,-0.199,175.30321608040197,1.0,8.864607765409113,0.0,12.685538917609092,-3.8209311521999885,28.864607765409094,23.178280035623505,0.0,1614072558864,0.24545003132057736,1.4432303882704556,3.9443756828703704,1.0974775913516914,0.0,0.2859697222222222,0.2859697222222222
665339,190.02,sel,long,close,-0.046,0.014636768982230592,-0.0015733656000000002,0.18,189.70180936995152,-0.199,175.30321608040197,1.0,8.877671168791345,0.0,12.700175686591322,-3.8225045177999886,28.877671168791323,23.188769948539434,1392.154060458777,1614072560276,0.24545113805475974,1.4438835584395673,3.944392025462963,1.0976030704394513,0.0,0.28636194444444446,0.28636194444444446
665351,190.15,sel,long,close,-0.045,0.020168578352181894,-0.001540215,0.135,189.70180936995152,-0.199,175.30321608040197,6.3198068271663965,8.896299532143527,0.0,12.720344264943504,-3.8240447327999885,28.896299532143505,23.203728524311234,578.3269993818561,1614072563570,0.2454555649914892,1.4448149766071763,3.944430150462963,1.0977815428518365,0.0,0.28727694444444446,0.28727694444444446
665358,190.27,sel,long,close,-0.046,0.026136768982230593,-0.0015754356000000002,0.089,189.70180936995152,-0.199,175.30321608040197,2.039187552587399,8.920860865525757,0.0,12.746481033925734,-3.8256201683999884,28.920860865525736,23.22345127501717,419.9729685629389,1614072563734,0.24545814737124808,1.4460430432762879,3.944432048611111,1.098017978461859,0.0,0.2873225,0.2873225
665372,189.89,sel,long,close,-0.045,0.008468578352181027,-0.001538109,0.044,189.70180936995152,-0.199,175.30321608040197,1.2106167415672118,8.927791334877938,0.0,12.754949612277915,-3.8271582773999886,28.927791334877917,23.229016441906968,354.5120845377036,1614072568863,0.2454633121307658,1.4463895667438968,3.944491412037037,1.098083133982666,0.0,0.2887472222222222,0.2887472222222222
665374,190.02,sel,long,close,-0.044,0.01400038772213361,-0.0015049584000000002,0.0,,-0.199,175.30321608040197,0.8655585146434961,8.94028676420007,0.0,12.768950000000048,-3.8286632357999886,28.94028676420005,23.23905027165264,318.8188795078775,1614072568940,0.24546404995355406,1.4470143382100036,3.944492303240741,1.0982033399807996,0.0,0.28876861111111113,0.28876861111111113
665384,190.18,buy,long,entry,0.044,0.0,-0.0015062256000000001,0.044,190.18,-0.199,175.30321608040197,0.677023194507798,8.93878053860007,0.0,12.768950000000048,-3.8301694613999886,28.93878053860005,23.23784077249584,354.447842479132,1614072571721,0.24546773906749528,1.4469390269300035,3.944524490740741,1.0981880100172874,0.0,0.28954111111111114,0.28954111111111114
666611,190.37,sel,long,close,-0.044,0.008359999999999899,-0.0015077304,0.0,,-0.199,175.30321608040197,0.8615958113399791,8.94563280820007,0.0,12.777310000000048,-3.831677191799989,28.94563280820005,23.243343144984642,318.84558382469027,1614072736867,0.24592039334808488,1.4472816404100035,3.9464359027777776,1.0982040751783224,0.0,0.335415,0.335415
666619,190.45,sel,shrt,reentry,-0.595,0.0,-0.020397195,0.0,,-0.794,186.65376574307302,0.6739937198755198,8.925235613200071,0.0,12.777310000000048,-3.852074386799989,28.925235613200048,23.22696419739964,221.75301542533217,1614072738083,0.24592334463923785,1.4462617806600035,3.9464499768518517,1.0980075629642696,0.00033777777777777777,0.3357527777777778,0.3357527777777778
666651,190.68,buy,long,entry,0.044,0.0,-0.0015101856,0.044,190.68,-0.794,186.65376574307302,0.16320297642326995,8.92372542760007,0.0,12.777310000000048,-3.853584572399989,28.923725427600047,23.225751518362838,223.48428856625185,1614072741773,0.2459351498038498,1.4461862713800033,3.946492685185185,1.0979919256714188,0.0,0.3367777777777778,0.3367777777777778
668461,186.47,buy,shrt,close,0.045,0.008269458438286107,-0.001510407,0.044,190.68,-0.749,186.65376574307302,0.1987571129445467,8.930484479038356,0.0,12.785579458438335,-3.855094979399989,28.930484479038334,23.231179036667783,225.91395239025135,1614073056521,0.2466028794272134,1.4465242239519178,3.950135601851852,1.097962213855362,0.08743,0.0,0.08743
668467,186.34,buy,shrt,close,0.045,0.014119458438285902,-0.0015093539999999999,0.044,190.68,-0.704,186.65376574307302,0.21257019156379878,8.943094583476642,0.0,12.79969891687662,-3.856604333399989,28.94309458347662,23.241304950531728,228.68347609979418,1614073056950,0.24660509289557817,1.4471547291738323,3.9501405671296297,1.098083219163248,0.08754916666666666,0.0,0.08754916666666666
668478,186.34,buy,shrt,close,0.044,0.013805692695212882,-0.0014758128,0.044,190.68,-0.66,186.65376574307302,0.2277648239009674,8.955424463371854,0.0,12.813504609571833,-3.8580801461999887,28.95542446337183,23.251205844087583,231.7823719394929,1614073058755,0.2466091509209135,1.4477712231685929,3.9501614583333335,1.0982010794098394,0.08805055555555556,0.0,0.08805055555555556
668483,186.34,buy,shrt,close,0.044,0.013805692695212882,-0.0014758128,0.044,190.68,-0.616,186.65376574307302,0.2444691110845256,8.967754343267066,0.0,12.827310302267046,-3.8595559589999886,28.967754343267043,23.261106737643438,235.3575839311758,1614073060122,0.24661099547788412,1.4483877171633535,3.9501772800925927,1.0983190328298877,0.08843027777777777,0.0,0.08843027777777777
668486,186.22,buy,shrt,close,0.044,0.019085692695213083,-0.0014748623999999999,0.044,190.68,-0.572,186.65376574307302,0.2639363295804511,8.985365173562279,0.0,12.84639599496226,-3.8610308213999884,28.985365173562254,23.27524823437049,239.53800513564147,1614073060216,0.2466121022120665,1.449268258678114,3.9501783680555556,1.0984880011613658,0.08845638888888889,0.0,0.08845638888888889
668504,186.09,buy,shrt,close,0.044,0.02480569269521288,-0.0014738328,0.044,190.68,-0.528,186.65376574307302,0.28763105486019175,9.008697033457493,0.0,12.871201687657472,-3.8625046541999883,29.008697033457466,23.293983717866347,244.4894166689918,1614073062282,0.2466187426171607,1.4504348516728747,3.9502022800925927,1.098711153727794,0.08903027777777778,0.0,0.08903027777777778
668509,185.96,buy,shrt,close,0.044,0.030525692695212683,-0.0014728032,0.044,190.68,-0.484,186.65376574307302,0.31488338533393456,9.037749922952706,0.0,12.901727380352684,-3.8639774573999883,29.037749922952678,23.317313188131003,250.44284005749518,1614073062282,0.24662058717413135,1.4518874961476353,3.9502022800925927,1.0989896138113484,0.08903027777777778,0.0,0.08903027777777778
668512,185.96,buy,shrt,close,0.044,0.030525692695212683,-0.0014728032,0.044,190.68,-0.44,186.65376574307302,0.34690136634126695,9.06680281244792,0.0,12.932253073047896,-3.8654502605999883,29.06680281244789,23.340642658395655,257.7174952855825,1614073063120,0.2466216939083137,1.4533401406223958,3.9502119791666668,1.099267610445332,0.08926305555555555,0.0,0.08926305555555555
668518,185.84,buy,shrt,close,0.044,0.03580569269521288,-0.0014718528,0.044,190.68,-0.396,186.65376574307302,0.38692011239684926,9.101136652343133,0.0,12.968058765743109,-3.8669221133999883,29.1011366523431,23.368212731831512,266.82299765001136,1614073063120,0.24662390737667844,1.4550568326171567,3.9502119791666668,1.099596171943034,0.08926305555555555,0.0,0.08926305555555555
668523,185.71,buy,shrt,close,0.044,0.04152569269521268,-0.0014708231999999999,0.044,190.68,-0.352,186.65376574307302,0.4368497450189089,9.141191521838346,0.0,13.009584458438322,-3.8683929365999883,29.141191521838312,23.400376792036166,278.54407899902054,1614073063120,0.24662575193364908,1.4570595760919172,3.9502119791666668,1.099979115783219,0.08926305555555555,0.0,0.08926305555555555
668531,185.59,buy,shrt,close,0.044,0.04680569269521288,-0.0014698728000000002,0.044,190.68,-0.308,186.65376574307302,0.5010189093011831,9.186527341733559,0.0,13.056390151133535,-3.8698628093999883,29.186527341733527,23.436781455412024,294.18428026770687,1614073063120,0.24662870322480207,1.4593263670866778,3.9502119791666668,1.1004120740735237,0.08926305555555555,0.0,0.08926305555555555
668538,185.46,buy,shrt,close,0.044,0.05252569269521268,-0.0014688432000000001,0.044,190.68,-0.264,186.65376574307302,0.5863266663127898,9.237584191228772,0.0,13.108915843828747,-3.8713316525999883,29.237584191228738,23.47778010555668,316.0914605829217,1614073063120,0.24663128560456093,1.4618792095614386,3.9502119791666668,1.1008990674220607,0.08926305555555555,0.0,0.08926305555555555
668544,185.34,buy,shrt,close,0.044,0.05780569269521288,-0.0014678928,0.044,190.68,-0.22,186.65376574307302,0.705560139118986,9.293921991123984,0.0,13.16672153652396,-3.8727995453999884,29.293921991123952,23.523019358872535,348.94940115438334,1614073063120,0.24663349907292567,1.4646960995561993,3.9502119791666668,1.1014356953126028,0.08926305555555555,0.0,0.08926305555555555
668568,185.59,buy,shrt,close,0.044,0.04680569269521288,-0.0014698728000000002,0.044,190.68,-0.176,186.65376574307302,0.8804192550217349,9.339257811019197,0.0,13.213527229219173,-3.8742694181999884,29.339257811019166,23.559424022248393,403.5433586993701,1614073064437,0.24664235294638462,1.4669628905509597,3.9502272222222223,1.1018665554551457,0.08962888888888888,0.0,0.08962888888888888
668574,185.46,buy,shrt,close,0.044,0.05252569269521268,-0.0014688432000000001,0.044,190.68,-0.132,186.65376574307302,1.1767266772715366,9.39031466051441,0.0,13.266052921914385,-3.8757382613999884,29.390314660514377,23.600422672393048,512.4718350094324,1614073065122,0.24664456641474938,1.4695157330257205,3.950235150462963,1.1023514381961332,0.08981916666666667,0.0,0.08981916666666667
668590,185.46,buy,shrt,close,0.044,0.05252569269521268,-0.0014688432000000001,0.044,190.68,-0.088,186.65376574307302,1.7645888493792545,9.441371510009622,0.0,13.318578614609597,-3.8772071045999885,29.44137151000959,23.641421322537703,836.6892055590288,1614073066106,0.24665046899705534,1.4720685755004812,3.950246539351852,1.1028355952598252,0.0900925,0.0,0.0900925
668591,185.34,buy,shrt,close,0.044,0.05780569269521288,-0.0014678928,0.044,190.68,-0.044,186.65376574307302,3.5155658997195145,9.497709309904835,0.0,13.37638430730481,-3.8786749973999886,29.497709309904803,23.68666057585356,55531.35417159086,1614073066106,0.24665083790844947,1.4748854654952417,3.950246539351852,1.1033694441191686,0.0900925,0.0,0.0900925
668602,185.34,buy,shrt,close,0.044,0.05780569269521288,-0.0014678928,0.044,190.68,-0.0,,298.6673367416268,9.554047109800047,0.0,13.434190000000024,-3.8801428901999886,29.554047109800017,23.731899829169414,0.0,1614073067136,0.24665489593378484,1.4777023554900022,3.9502584606481483,1.1039022027152259,0.09037861111111112,0.0,0.09037861111111112
668666,184.52,sel,shrt,entry,-0.047,0.0,-0.0015610392,0.044,190.68,-0.047,184.52,1.0,9.552486070600047,0.0,13.434190000000024,-3.8817039293999884,29.55248607060002,23.730646314691818,8413.707295713484,1614073074527,0.24667850626300875,1.4776243035300023,3.9503440046296294,1.1038850792262558,0.09243166666666666,0.0020530555555555554,0.09243166666666666
669003,184.34,buy,shrt,close,0.047,0.008460000000000321,-0.0015595164,0.044,190.68,-0.0,,44.6522370901437,9.559386554200048,0.0,13.442650000000024,-3.8832634457999884,29.559386554200017,23.736187403022615,0.0,1614073113836,0.24680282940282838,1.4779693277100023,3.9507989699074075,1.1039377503338255,0.10335083333333334,0.0,0.10335083333333334
669008,184.31,sel,shrt,entry,-0.047,0.0,-0.0015592626000000003,0.044,190.68,-0.047,184.31,1.0,9.557827291600047,0.0,13.442650000000024,-3.8848227083999882,29.557827291600017,23.734935315154814,8412.430144275244,1614073115175,0.246804673959799,1.4778913645800025,3.9508144675925925,1.10392258237955,0.10372277777777777,0.00037194444444444444,0.10372277777777777
670356,184.13,buy,shrt,close,0.047,0.008460000000000321,-0.0015577397999999999,0.044,190.68,-0.0,,44.692412928549466,9.564729551800047,0.0,13.451110000000023,-3.886380448199988,29.564729551800017,23.740477830095415,0.0,1614073360972,0.24730196651907752,1.4782364775900025,3.953659340277778,1.1039092409499993,0.17199972222222223,0.0,0.17199972222222223
670364,184.28,sel,shrt,entry,-0.047,0.0,-0.0015590088000000002,0.044,190.68,-0.047,184.28,1.0,9.563170543000048,0.0,13.451110000000023,-3.8879394569999883,29.563170543000016,23.739225946029013,8413.539352227865,1614073362489,0.2473049178102305,1.4781585271500024,3.953676898148148,1.1038940326744022,0.1724211111111111,0.0004213888888888889,0.1724211111111111
670381,184.1,buy,shrt,close,0.047,0.008460000000000321,-0.001557486,0.044,190.68,-0.0,,44.713335247095166,9.570073057000048,0.0,13.459570000000022,-3.889496942999988,29.570073057000016,23.744768664771016,0.0,1614073367334,0.2473111893039306,1.4785036528500024,3.953732974537037,1.1039576686328114,0.17376694444444443,0.0,0.17376694444444443
670400,183.91,sel,shrt,entry,-0.047,0.0,-0.0015558786000000001,0.044,190.68,-0.047,183.91,1.0,9.568517178400048,0.0,13.459570000000022,-3.891052821599988,29.568517178400015,23.743519294255215,8410.143028313594,1614073369292,0.24731819862041896,1.4784258589200026,3.953755636574074,1.1039423510470143,0.17431083333333333,0.0005438888888888889,0.17431083333333333
670413,183.73,buy,shrt,close,0.047,0.008460000000000321,-0.0015543558,0.044,190.68,-0.0,,44.77695965770518,9.575422822600048,0.0,13.468030000000022,-3.8926071773999884,29.575422822600014,23.749064526547812,0.0,1614073370267,0.24732299446854256,1.4787711411300024,3.9537669212962965,1.1040072431282233,0.17458166666666666,0.0,0.17458166666666666
670420,184.02,sel,shrt,entry,-0.047,0.0,-0.0015568092,0.044,190.68,-0.047,184.02,1.0,9.573866013400048,0.0,13.468030000000022,-3.894163986599988,29.573866013400014,23.747814408760213,8413.109422842641,1614073371828,0.24732557684830142,1.4786933006700025,3.9537849884259257,1.1039920455047265,0.17501527777777778,0.0004336111111111111,0.17501527777777778
670435,183.84,buy,shrt,close,0.047,0.008460000000000321,-0.0015552864,0.044,190.68,-0.0,,44.76570430747234,9.580770727000049,0.0,13.476490000000021,-3.895719272999988,29.580770727000015,23.753358893781012,0.0,1614073376331,0.24733111051921328,1.4790385363500025,3.9538371064814815,1.104055790588887,0.17626611111111112,0.0,0.17626611111111112
670437,183.89,sel,shrt,entry,-0.047,0.0,-0.0015557094,0.044,190.68,-0.047,183.89,1.0,9.579215017600049,0.0,13.476490000000021,-3.897274982399988,29.579215017600013,23.752109659132813,8412.89481601805,1614073377337,0.24733184834200153,1.4789607508800025,3.95384875,1.10404078291703,0.17654555555555557,0.00027944444444444447,0.17654555555555557
670457,183.71,buy,shrt,close,0.047,0.008459999999998984,-0.0015541866000000001,0.044,190.68,-0.0,,44.79941649528036,9.586120831000049,0.0,13.48495000000002,-3.898829168999988,29.586120831000013,23.757655027293012,0.0,1614073382268,0.247339226569884,1.4793060415500023,3.953905821759259,1.1041043907441928,0.17791527777777777,0.0,0.17791527777777777
670466,183.67,sel,shrt,entry,-0.047,0.0,-0.0015538481999999999,0.044,190.68,-0.047,183.67,1.0,9.584566982800048,0.0,13.48495000000002,-3.900383017199988,29.584566982800013,23.756407287188413,8411.488150817824,1614073383203,0.24734254677243112,1.4792283491400025,3.9539166435185185,1.1040894254745668,0.178175,0.0002597222222222222,0.178175
670479,183.49,buy,shrt,close,0.047,0.008459999999998984,-0.0015523254000000004,0.044,190.68,-0.0,,44.8566654899298,9.591474657400047,0.0,13.49341000000002,-3.901935342599988,29.591474657400013,23.76195414989221,0.0,1614073383967,0.24734734262055472,1.4795737328700025,3.9539254861111113,1.1041543744958977,0.17838722222222222,0.0,0.17838722222222222
670484,183.52,sel,shrt,entry,-0.047,0.0,-0.0015525792000000004,0.044,190.68,-0.047,183.52,1.0,9.589922078200047,0.0,13.49341000000002,-3.903487921799988,29.589922078200015,23.760707428794614,8411.010174337283,1614073384974,0.24734918717752533,1.4794961039100023,3.9539371412037037,1.104139400062425,0.17866694444444445,0.0002797222222222222,0.17866694444444445
670495,183.34,buy,shrt,close,0.047,0.008460000000000321,-0.0015510564,0.044,190.68,-0.0,,44.89158759459451,9.596831021800048,0.0,13.50187000000002,-3.905038978199988,29.596831021800014,23.766255310505414,0.0,1614073386018,0.2473532452028607,1.4798415510900025,3.953949224537037,1.1042042620399106,0.17895694444444443,0.0,0.17895694444444443
670499,183.28,buy,long,reentry,0.131,0.0,-0.0043217424,0.175,185.14057142857143,-0.0,,1.0,9.592509279400048,0.0,13.50187000000002,-3.909360720599988,29.592509279400016,23.762784951358213,16.137342458177546,1614073387640,0.24735472084843718,1.4796254639700024,3.953967997685185,1.1041629617776738,0.0,0.00045055555555555555,0.00045055555555555555
670500,183.25,sel,shrt,entry,-0.047,0.0,-0.0015502950000000001,0.175,185.14057142857143,-0.047,183.25,0.9119621251599697,9.590958984400048,0.0,13.50187000000002,-3.910911015599988,29.590958984400014,23.761540064473213,0.0,1614073387987,0.2473550897598313,1.4795479492200023,3.953972013888889,1.1041482207726432,9.638888888888889e-05,0.0005469444444444444,0.0005469444444444444
670737,185.33,sel,long,close,-0.059,0.011176285714286137,-0.0019682046000000005,0.116,185.14057142857143,-0.047,183.25,1.0,9.600167065514334,0.0,13.513046285714307,-3.912879220199988,29.600167065514302,23.768934153607987,0.0,1614073441577,0.2474425217602386,1.4800083532757167,3.9545922685185184,1.1042179350603867,0.0,0.015433055555555556,0.015433055555555556
670743,185.45,sel,long,close,-0.058,0.017946857142856175,-0.001936098,0.058,185.14057142857143,-0.047,183.25,1.0,9.616177824657191,0.0,13.530993142857163,-3.9148153181999876,29.616177824657157,23.781790793199697,0.0,1614073442328,0.24744473522860333,1.4808088912328596,3.9546009606481483,1.1043686962274313,0.0,0.01564166666666667,0.01564166666666667
670750,185.57,sel,long,close,-0.058,0.02490685714285644,-0.0019373508,0.0,,-0.047,183.25,1.0,9.639147331000048,0.0,13.555900000000019,-3.9167526689999876,29.639147331000014,23.800235306793013,809.0160596209978,1614073443107,0.2474473176083622,1.4819573665500023,3.954609976851852,1.104584970843924,0.0,0.015858055555555556,0.015858055555555556
670760,185.57,buy,long,entry,0.047,0.0,-0.0015699222000000001,0.047,185.57,-0.047,183.25,3.359862360535664,9.637577408800048,0.0,13.555900000000019,-3.9183225911999875,29.637577408800013,23.798974659266413,52355.56278156012,1614073444020,0.2474510067223034,1.4818788704400023,3.9546205439814814,1.1045698822450738,0.0,0.016111666666666666,0.016111666666666666
670791,186.01,sel,long,close,-0.047,0.020679999999999893,-0.0015736446,0.0,,-0.047,183.25,280.3605050599748,9.656683764200048,0.0,13.57658000000002,-3.9198962357999876,29.65668376420001,23.81431706265261,809.386949879447,1614073446718,0.24746244297552125,1.4828341882100022,3.9546517708333333,1.1047490324909777,0.0,0.01686111111111111,0.01686111111111111
