# note: symbols with little price history are not optimized on their own; instead the best config from among the symbols with more price history is chosen.
+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                             long                                                                                            |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol        | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
| THETAUSDT     | 0.001286      | 0.00126     | 0.06478      | 68.87         | 0.01401      | 0.01623     | 0.01098        | 0.8038                 | 0.01007      | 1167.66 | -230179.301286 |
| GTCUSDT       | 0.001281      | 0.002172    | 0.06811      | 95.48         | 0.01661      | 0.01889     | 0.05385        | 0.5876                 | 0.01815      | 787.85  | -230179.301281 |
| FETUSDT       | 0.001279      | 0.001547    | 0.0643       | 33.12         | 0.01214      | 0.01951     | 0.03906        | 0.8307                 | 0.01808      | 202.89  | -230179.301279 |
| XVGUSDT       | 0.001277      | 0.003862    | 0.02041      | 34.02         | 0.008689     | 0.007996    | 0.001821       | 0.9815                 | 0.002868     | 33.5    | -230179.301277 |
| QTUMUSDT      | 0.001277      | 0.001488    | 0.06996      | 50.67         | 0.01365      | 0.01871     | 0.03933        | 0.7423                 | 0.0166       | 1264.66 | -230179.301277 |
| MKRUSDT       | 0.001277      | 0.001038    | 0.0654       | 46.18         | 0.01833      | 0.01951     | 0.03599        | 0.771                  | 0.01113      | 1089.71 | -230179.301277 |
| WAVESUSDT     | 0.001272      | 0.001389    | 0.06322      | 71.35         | 0.01766      | 0.01998     | 0.02021        | 0.7362                 | 0.01291      | 1090.71 | -230179.301272 |
| ALGOUSDT      | 0.001269      | 0.002069    | 0.06818      | 35.87         | 0.01256      | 0.01264     | 0.04812        | 0.8228                 | 0.009648     | 1147.62 | -230179.301269 |
| IMXUSDT       | 0.001266      | 0.001242    | 0.04159      | 41.88         | 0.01595      | 0.01718     | 0.01365        | 0.8587                 | 0.007278     | 542.85  | -230179.301266 |
| IOTAUSDT      | 0.001262      | 0.001832    | 0.06938      | 71.9          | 0.007432     | 0.01148     | 0.003155       | 0.8231                 | 0.008905     | 1272.66 | -230179.301262 |
| ARPAUSDT      | 0.00126       | 0.001339    | 0.06952      | 51.67         | 0.0108       | 0.01084     | 0.00661        | 0.8864                 | 0.00626      | 657.85  | -230179.30126  |
| FTMUSDT       | 0.001254      | 0.001673    | 0.06239      | 55.02         | 0.01447      | 0.01561     | 0.01106        | 0.7649                 | 0.01083      | 1046.71 | -230179.301254 |
| GMXUSDT       | 0.001234      | 0.0008709   | 0.06838      | 59.08         | 0.01217      | 0.0121      | 0.0578         | 0.972                  | 0.002946     | 171.39  | -230179.301234 |
| DUSKUSDT      | 0.001228      | 0.001191    | 0.05981      | 36.58         | 0.01264      | 0.01395     | 0.00642        | 0.8802                 | 0.004932     | 577.85  | -230179.301228 |
| XTZUSDT       | 0.001227      | 0.001686    | 0.06554      | 58.05         | 0.01096      | 0.01192     | 0.009742       | 0.8476                 | 0.009504     | 1278.66 | -230179.301227 |
| BAKEUSDT      | 0.001211      | 0.001299    | 0.0666       | 53.87         | 0.01635      | 0.0197      | 0.07035        | 0.6083                 | 0.01757      | 810.71  | -230179.301211 |
| DOGEUSDT      | 0.001195      | 0.001434    | 0.05669      | 77.42         | 0.01036      | 0.01719     | 0.04437        | 0.7013                 | 0.01425      | 1123.62 | -230179.301195 |
| ATAUSDT       | 0.00119       | 0.001152    | 0.06262      | 78.48         | 0.01433      | 0.0158      | 0.01731        | 0.8479                 | 0.0104       | 706.85  | -230179.30119  |
| SPELLUSDT     | 0.001187      | 0.001705    | 0.03684      | 84.27         | 0.008198     | 0.008553    | 0.005652       | 0.9191                 | 0.004454     | 335.5   | -230179.301187 |
| HOOKUSDT      | 0.001183      | 0.001301    | 0.04446      | 35.42         | 0.01199      | 0.01241     | 0.02685        | 0.9396                 | 0.004788     | 196.87  | -230179.301183 |
| BCHUSDT       | 0.001169      | 0.001038    | 0.06849      | 55.87         | 0.01336      | 0.01633     | 0.04633        | 0.6872                 | 0.009913     | 1315.0  | -230179.301169 |
| C98USDT       | 0.001167      | 0.001198    | 0.05812      | 88.68         | 0.01607      | 0.01665     | 0.01686        | 0.8435                 | 0.007828     | 713.85  | -230179.301167 |
| BATUSDT       | 0.001558      | 0.001529    | 0.07004      | 59.77         | 0.01504      | 0.01369     | 0.02107        | 0.89                   | 0.00604      | 1271.66 | -230179.301157 |
| CKBUSDT       | 0.001152      | 0.001346    | 0.06756      | 27.05         | 0.01068      | 0.01092     | 0.01009        | 0.9584                 | 0.00313      | 160.5   | -230179.301152 |
| SOLUSDT       | 0.001143      | 0.001309    | 0.04257      | 39.62         | 0.01504      | 0.01476     | 0.02269        | 0.895                  | 0.004521     | 1056.71 | -230179.301143 |
| LINKUSDT      | 0.001138      | 0.001177    | 0.0698       | 60.85         | 0.0142       | 0.01377     | 0.02488        | 0.8311                 | 0.00847      | 1298.66 | -230179.301138 |
| EOSUSDT       | 0.001127      | 0.001673    | 0.06789      | 75.95         | 0.00945      | 0.01192     | 0.04032        | 0.7337                 | 0.009654     | 1307.66 | -230179.301127 |
| API3USDT      | 0.001097      | 0.001185    | 0.05432      | 91.43         | 0.01315      | 0.01534     | 0.008726       | 0.8815                 | 0.005063     | 531.85  | -230179.301097 |
| ARUSDT        | 0.001089      | 0.001007    | 0.06492      | 33.5          | 0.0177       | 0.01915     | 0.06231        | 0.8391                 | 0.009422     | 678.85  | -230179.301089 |
| ARBUSDT       | 0.001082      | 0.001184    | 0.0675       | 37.18         | 0.01186      | 0.01321     | 0.01286        | 0.9373                 | 0.006963     | 137.37  | -230179.301082 |
| FLOWUSDT      | 0.001081      | 0.001083    | 0.06801      | 72.6          | 0.01254      | 0.01311     | 0.01313        | 0.9104                 | 0.006962     | 543.85  | -230179.301081 |
| 1000LUNCUSDT  | 0.00107       | 0.001164    | 0.06392      | 43.8          | 0.01198      | 0.01834     | 0.02318        | 0.7615                 | 0.01342      | 332.46  | -230179.30107  |
| XRPUSDT       | 0.001064      | 0.001602    | 0.06942      | 23.88         | 0.007297     | 0.01415     | 0.0332         | 0.7625                 | 0.01442      | 1309.65 | -230179.301064 |
| APEUSDT       | 0.001042      | 0.001447    | 0.04747      | 94.52         | 0.01303      | 0.01407     | 0.007837       | 0.8369                 | 0.007949     | 508.37  | -230179.301042 |
| FXSUSDT       | 0.001039      | 0.001103    | 0.06889      | 52.15         | 0.01296      | 0.01272     | 0.04078        | 0.915                  | 0.007937     | 199.87  | -230179.301039 |
| WLDUSDT       | 0.001035      | 0.001511    | 0.01678      | 17.5          | 0.007854     | 0.007792    | 0.001065       | 0.9984                 | 0.0003172    | 14.5    | -230179.301035 |
| VETUSDT       | 0.001035      | 0.001309    | 0.06995      | 79.68         | 0.0145       | 0.01936     | 0.05729        | 0.7176                 | 0.01668      | 1270.66 | -230179.301035 |
| ZILUSDT       | 0.001032      | 0.001369    | 0.06992      | 50.43         | 0.009943     | 0.01565     | 0.02414        | 0.7965                 | 0.01602      | 1145.62 | -230179.301032 |
| LTCUSDT       | 0.001032      | 0.001142    | 0.06945      | 53.88         | 0.01236      | 0.01363     | 0.05137        | 0.7775                 | 0.01052      | 1306.66 | -230179.301032 |
| WOOUSDT       | 0.001013      | 0.001283    | 0.06949      | 71.53         | 0.01615      | 0.01825     | 0.01782        | 0.86                   | 0.01061      | 486.85  | -230179.301013 |
| PEOPLEUSDT    | 0.0009914     | 0.000946    | 0.04977      | 50.45         | 0.01741      | 0.01983     | 0.06443        | 0.8112                 | 0.008406     | 591.83  | -230179.300991 |
| EGLDUSDT      | 0.0009867     | 0.001117    | 0.06382      | 48.3          | 0.01324      | 0.01441     | 0.04837        | 0.8431                 | 0.009964     | 1056.71 | -230179.300987 |
| BALUSDT       | 0.0009839     | 0.00117     | 0.06807      | 86.28         | 0.01732      | 0.01943     | 0.04611        | 0.8167                 | 0.01166      | 1070.71 | -230179.300984 |
| XMRUSDT       | 0.0009835     | 0.00102     | 0.06986      | 63.4          | 0.01085      | 0.01449     | 0.006652       | 0.8316                 | 0.01104      | 1281.66 | -230179.300983 |
| DYDXUSDT      | 0.0009752     | 0.001042    | 0.03201      | 58.83         | 0.01165      | 0.01152     | 0.06086        | 0.9208                 | 0.003794     | 696.85  | -230179.300975 |
| FILUSDT       | 0.0009616     | 0.001018    | 0.06994      | 51.2          | 0.01548      | 0.01805     | 0.06238        | 0.7597                 | 0.01005      | 1024.75 | -230179.300962 |
| CTSIUSDT      | 0.0009579     | 0.00103     | 0.05614      | 50.62         | 0.01473      | 0.0179      | 0.06329        | 0.813                  | 0.01412      | 650.85  | -230179.300958 |
| TRXUSDT       | 0.0009552     | 0.001014    | 0.06989      | 54.68         | 0.01034      | 0.01058     | 0.01914        | 0.8613                 | 0.006161     | 1300.66 | -230179.300955 |
| DARUSDT       | 0.0009012     | 0.0008932   | 0.06589      | 39.73         | 0.01324      | 0.01976     | 0.08673        | 0.8039                 | 0.01807      | 465.85  | -230179.300901 |
| LPTUSDT       | 0.0008966     | 0.001086    | 0.06279      | 68.8          | 0.01529      | 0.01905     | 0.04477        | 0.7177                 | 0.01182      | 634.85  | -230179.300897 |
| ROSEUSDT      | 0.0008764     | 0.0008887   | 0.05016      | 67.8          | 0.01221      | 0.01861     | 0.09056        | 0.7749                 | 0.01523      | 584.85  | -230179.300876 |
| RUNEUSDT      | 0.0008709     | 0.0008112   | 0.05943      | 44.02         | 0.01681      | 0.01957     | 0.02071        | 0.7326                 | 0.01318      | 1066.7  | -230179.300871 |
| ZECUSDT       | 0.0008421     | 0.0009672   | 0.06734      | 63.77         | 0.01351      | 0.01728     | 0.09711        | 0.7737                 | 0.01418      | 1279.66 | -230179.300842 |
| 1000XECUSDT   | 0.0008329     | 0.0008443   | 0.0584       | 86.02         | 0.01267      | 0.01484     | 0.06434        | 0.8594                 | 0.008093     | 689.85  | -230179.300833 |
| 1000SHIBUSDT  | 0.0008273     | 0.001086    | 0.05059      | 39.6          | 0.01175      | 0.01887     | 0.05738        | 0.7269                 | 0.01696      | 819.26  | -230179.300827 |
| IOTXUSDT      | 0.0008231     | 0.0009018   | 0.05486      | 61.97         | 0.01524      | 0.01767     | 0.0627         | 0.7272                 | 0.01014      | 725.85  | -230179.300823 |
| XLMUSDT       | 0.0008092     | 0.0008141   | 0.06537      | 60.97         | 0.0163       | 0.0156      | 0.07253        | 0.8349                 | 0.01134      | 1295.66 | -230179.300809 |
| FOOTBALLUSDT  | 0.0007403     | 0.0009881   | 0.04995      | 20.35         | 0.005503     | 0.008459    | 0.03846        | 0.9088                 | 0.007947     | 340.87  | -230179.30074  |
| YFIUSDT       | 0.0007289     | 0.001071    | 0.06134      | 74.32         | 0.01445      | 0.01984     | 0.01571        | 0.7326                 | 0.0156       | 1071.71 | -230179.300729 |
| BNBUSDT       | 0.0006983     | 0.0007731   | 0.06992      | 75.45         | 0.009446     | 0.01469     | 0.02198        | 0.8388                 | 0.01151      | 1274.66 | -230179.300698 |
| BLUEBIRDUSDT  | 0.0006928     | 0.0006325   | 0.04969      | 66.47         | 0.005348     | 0.006062    | 0.002738       | 0.9637                 | 0.002516     | 278.5   | -230179.300693 |
| STGUSDT       | 0.0006866     | 0.0008017   | 0.02267      | 86.97         | 0.007838     | 0.009935    | 0.001363       | 0.8691                 | 0.005006     | 347.5   | -230179.300687 |
| QNTUSDT       | 0.0006803     | 0.0008849   | 0.06688      | 34.62         | 0.01047      | 0.009773    | 0.06559        | 0.9286                 | 0.007563     | 291.89  | -230179.30068  |
| ADAUSDT       | 0.0006526     | 0.001095    | 0.06791      | 78.85         | 0.01384      | 0.01965     | 0.09397        | 0.7446                 | 0.01866      | 1284.66 | -230179.300653 |
| CVXUSDT       | 0.0006488     | 0.0007294   | 0.0652       | 70.72         | 0.01181      | 0.01313     | 0.03118        | 0.8796                 | 0.009948     | 319.49  | -230179.300649 |
| ETHUSDT       | 0.0006378     | 0.0007048   | 0.0697       | 59.52         | 0.01232      | 0.01477     | 0.03111        | 0.8617                 | 0.01036      | 1315.0  | -230179.300638 |
| JOEUSDT       | 0.0005928     | 0.0009667   | 0.03515      | 59.27         | 0.01465      | 0.01489     | 0.01584        | 0.964                  | 0.003169     | 131.49  | -230179.300593 |
| ETCUSDT       | 0.0005638     | 0.0008617   | 0.03473      | 37.78         | 0.008618     | 0.01375     | 0.01269        | 0.6799                 | 0.01236      | 1299.66 | -230179.300564 |
| ICPUSDT       | 0.0005564     | 0.0006477   | 0.04305      | 49.92         | 0.01131      | 0.0105      | 0.03195        | 0.9268                 | 0.004965     | 314.89  | -230179.300556 |
| IDUSDT        | 0.0005359     | 0.0009052   | 0.02182      | 30.12         | 0.008165     | 0.007908    | 0.005697       | 0.9406                 | 0.003911     | 137.39  | -230179.300536 |
| AXSUSDT       | 0.0004183     | 0.0008019   | 0.03208      | 87.8          | 0.01925      | 0.01943     | 0.04039        | 0.8041                 | 0.007757     | 989.7   | -230179.300418 |
| KLAYUSDT      | 0.0004135     | 0.0004257   | 0.02799      | 94.47         | 0.01334      | 0.01479     | 0.05918        | 0.8318                 | 0.00753      | 664.85  | -230179.300413 |
| ATOMUSDT      | 0.001431      | 0.002137    | 0.0701       | 64.67         | 0.009439     | 0.0136      | 0.04506        | 0.8271                 | 0.01137      | 1277.49 | -230179.300401 |
| RNDRUSDT      | 0.0003285     | 0.0007145   | 0.03418      | 54.67         | 0.01952      | 0.0181      | 0.04067        | 0.9303                 | 0.00499      | 185.89  | -230179.300329 |
| BTCUSDT       | 0.0002982     | 0.0003719   | 0.04737      | 89.95         | 0.00924      | 0.01052     | 0.07504        | 0.9098                 | 0.00651      | 1315.0  | -230179.300298 |
| COCOSUSDT     | 0.000187      | 0.001618    | 0.03807      | 46.75         | 0.0113       | 0.009831    | 0.02381        | 0.9443                 | 0.005247     | 167.38  | -230179.300187 |
| STXUSDT       | 0.001346      | 0.0016      | 0.07461      | 43.08         | 0.01647      | 0.01968     | 0.02401        | 0.8199                 | 0.01536      | 167.39  | -230179.255288 |
| LDOUSDT       | 0.001801      | 0.00196     | 0.1187       | 69.62         | 0.01334      | 0.01591     | 0.01381        | 0.879                  | 0.01273      | 319.5   | -230178.814816 |
| INJUSDT       | 0.001258      | 0.002054    | 0.07018      | 40.22         | 0.01195      | 0.02169     | 0.09009        | 0.8106                 | 0.01983      | 355.88  | -230162.401846 |
| AUDIOUSDT     | 0.001072      | 0.001085    | 0.08547      | 55.25         | 0.01665      | 0.02395     | 0.04074        | 0.7457                 | 0.02069      | 718.85  | -230139.693116 |
| APTUSDT       | 0.0002929     | 0.0008702   | 0.03486      | 49.7          | 0.01692      | 0.01843     | 0.1044         | 0.8697                 | 0.009259     | 292.92  | -229741.658238 |
| BTCDOMUSDT    | 6.298e-05     | 0.000174    | 0.1057       | 125.5         | 0.01047      | 0.01408     | 0.4113         | 0.855                  | 0.0125       | 777.85  | -196100.969616 |
| ANTUSDT       | -0.0006796    | 0.0009436   | 0.1035       | 56.47         | 0.01918      | 0.02801     | 0.2849         | 0.7193                 | 0.02851      | 588.83  | -176509.011635 |
| USDCUSDT      | -2.319e-05    | -3.598e-05  | 0.9042       | 21.85         | 0.001785     | 0.001617    | 1.0            | 0.9958                 | 0.0009227    | 148.29  | -140170.957741 |
| GALAUSDT      | 0.001101      | 0.001022    | 0.06         | 48.68         | 0.01907      | 0.04048     | 0.04204        | 0.4989                 | 0.0443       | 688.85  | -35904.987865  |
| OPUSDT        | 0.0001995     | 0.00084     | 0.1836       | 54.55         | 0.03282      | 0.04402     | 0.3947         | 0.6919                 | 0.04452      | 432.41  | -5272.27484247 |
| GMTUSDT       | 2.069e-05     | 0.0001209   | 0.5641       | 48.48         | 0.1672       | 0.1672      | 0.7864         | -0.7015                | 0.3386       | 510.83  | 4177882.33571  |
| MASKUSDT      | -1.313e-05    | 0.00061     | 0.348        | 71.35         | 0.1865       | 0.1975      | 0.3945         | -0.8706                | 0.3686       | 710.85  | 4607553.63072  |
+---------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+

