+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                            long                                                                                            |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+
| symbol       | adg_w_per_exp | adg_per_exp | exp_rts_mean | hrs_stuck_max | pa_dist_mean | pa_dist_std | loss_profit_rt | eqbal_rt_10_worst_mean | eqbal_rt_std | n_days  | score          |
| LDOUSDT      | 0.0008674     | 0.001139    | 0.05019      | 71.63         | 0.01271      | 0.01557     | 0.04398        | 0.8236                 | 0.01137      | 274.5   | -230179.300867 |
| SPELLUSDT    | 0.001285      | 0.001114    | 0.05833      | 36.55         | 0.008139     | 0.00736     | 0.04695        | 0.9648                 | 0.002574     | 290.5   | -230179.301285 |
| LPTUSDT      | 0.0009724     | 0.001106    | 0.05622      | 68.8          | 0.0152       | 0.01672     | 0.04021        | 0.8537                 | 0.0073       | 589.85  | -230179.300972 |
| LTCUSDT      | 0.001045      | 0.001089    | 0.06851      | 53.88         | 0.01259      | 0.01418     | 0.05496        | 0.7679                 | 0.01121      | 1261.66 | -230179.301045 |
| STXUSDT      | 0.001496      | 0.001083    | 0.0629       | 19.5          | 0.01866      | 0.01782     | 0.04415        | 0.9114                 | 0.007624     | 122.39  | -230179.301496 |
| ADAUSDT      | 0.0006141     | 0.00108     | 0.06664      | 78.85         | 0.01375      | 0.01895     | 0.09388        | 0.7485                 | 0.01784      | 1239.66 | -230179.300614 |
| DEFIUSDT     | 0.001263      | 0.001068    | 0.06994      | 78.65         | 0.01703      | 0.01772     | 0.03265        | 0.8659                 | 0.007095     | 1029.71 | -230179.301263 |
| APEUSDT      | 0.0007893     | 0.001036    | 0.05839      | 39.38         | 0.01439      | 0.01683     | 0.07692        | 0.8104                 | 0.01226      | 463.37  | -230179.300789 |
| C98USDT      | 0.0008275     | 0.001033    | 0.03545      | 78.68         | 0.01723      | 0.01728     | 0.09339        | 0.7734                 | 0.007661     | 668.85  | -230179.300827 |
| CTSIUSDT     | 0.0009675     | 0.001029    | 0.05924      | 50.62         | 0.01528      | 0.01858     | 0.0704         | 0.813                  | 0.01503      | 605.85  | -230179.300967 |
| WOOUSDT      | 0.001167      | 0.001028    | 0.06069      | 34.82         | 0.01614      | 0.01534     | 0.0341         | 0.9102                 | 0.005698     | 441.85  | -230179.301167 |
| APTUSDT      | 0.0004317     | 0.001012    | 0.04065      | 49.7          | 0.01811      | 0.01932     | 0.09529        | 0.8704                 | 0.01005      | 247.92  | -230179.300432 |
| ZILUSDT      | 0.0006929     | 0.0009912   | 0.0393       | 56.47         | 0.00983      | 0.01662     | 0.02045        | 0.7705                 | 0.01537      | 1100.62 | -230179.300693 |
| RVNUSDT      | 0.001041      | 0.0009768   | 0.06564      | 46.62         | 0.01485      | 0.01569     | 0.03768        | 0.8056                 | 0.008881     | 850.71  | -230179.301041 |
| BCHUSDT      | 0.001094      | 0.0009756   | 0.06262      | 55.87         | 0.01308      | 0.01447     | 0.04829        | 0.8998                 | 0.004923     | 1270.0  | -230179.301094 |
| ARUSDT       | 0.0009862     | 0.0009744   | 0.06237      | 33.5          | 0.01671      | 0.01887     | 0.04233        | 0.8069                 | 0.01376      | 633.85  | -230179.300986 |
| TRXUSDT      | 0.0009134     | 0.0009733   | 0.06979      | 55.78         | 0.01056      | 0.01053     | 0.01981        | 0.8818                 | 0.005885     | 1255.66 | -230179.300913 |
| FOOTBALLUSDT | 0.0007298     | 0.0009536   | 0.04137      | 63.05         | 0.008304     | 0.009045    | 0.06273        | 0.9282                 | 0.003695     | 295.87  | -230179.30073  |
| FLOWUSDT     | 0.00116       | 0.0009507   | 0.05539      | 44.55         | 0.0128       | 0.01311     | 0.02846        | 0.9516                 | 0.003602     | 498.85  | -230179.30116  |
| 1000XECUSDT  | 0.001125      | 0.0009432   | 0.06498      | 54.55         | 0.01269      | 0.01614     | 0.02738        | 0.9246                 | 0.005456     | 644.85  | -230179.301125 |
| TUSDT        | 0.001353      | 0.0009205   | 0.03288      | 48.08         | 0.008211     | 0.008501    | 0.04858        | 0.9719                 | 0.0019       | 142.46  | -230179.301353 |
| AAVEUSDT     | 0.0005568     | 0.0009118   | 0.05882      | 53.5          | 0.0125       | 0.01902     | 0.03399        | 0.7456                 | 0.01788      | 980.71  | -230179.300557 |
| STGUSDT      | 0.0003997     | 0.0009068   | 0.05274      | 60.97         | 0.01106      | 0.01493     | 0.03418        | 0.8811                 | 0.01144      | 302.5   | -230179.3004   |
| IOTXUSDT     | 0.0008388     | 0.0008584   | 0.04981      | 61.97         | 0.01551      | 0.018       | 0.06793        | 0.7299                 | 0.01028      | 680.85  | -230179.300839 |
| XRPUSDT      | 0.0007453     | 0.0008522   | 0.06989      | 76.63         | 0.01569      | 0.01786     | 0.04395        | 0.8361                 | 0.01244      | 1264.65 | -230179.300745 |
| MKRUSDT      | 0.001034      | 0.0008418   | 0.06752      | 53.38         | 0.01771      | 0.01948     | 0.08639        | 0.8435                 | 0.01356      | 1044.71 | -230179.301034 |
| XLMUSDT      | 0.0008324     | 0.0008168   | 0.07         | 37.55         | 0.0172       | 0.01761     | 0.06764        | 0.829                  | 0.01305      | 1250.66 | -230179.300832 |
| RNDRUSDT     | 0.0005758     | 0.0008012   | 0.03519      | 54.57         | 0.02183      | 0.01903     | 0.04199        | 0.9304                 | 0.00534      | 140.89  | -230177.47384  |
| ARBUSDT      | 0.001081      | 0.0007946   | 0.06397      | 20.55         | 0.01673      | 0.01585     | 0.06189        | 0.9542                 | 0.004708     | 92.37   | -230179.301081 |
| RUNEUSDT     | 0.000859      | 0.0007923   | 0.05908      | 44.0          | 0.01735      | 0.01971     | 0.02236        | 0.7369                 | 0.01323      | 1022.7  | -230179.300859 |
| CFXUSDT      | 0.0003491     | 0.0007857   | 0.04673      | 49.53         | 0.01959      | 0.02129     | 0.05444        | 0.9141                 | 0.009434     | 123.39  | -230166.436036 |
| ETCUSDT      | 0.000514      | 0.0007855   | 0.04218      | 61.63         | 0.01004      | 0.01459     | 0.03267        | 0.7033                 | 0.0116       | 1254.66 | -230179.300514 |
| AXSUSDT      | 0.0003745     | 0.0007708   | 0.02819      | 88.28         | 0.01935      | 0.01912     | 0.05558        | 0.8758                 | 0.006551     | 945.7   | -230179.300375 |
| KLAYUSDT     | 0.0009104     | 0.0007659   | 0.07503      | 94.3          | 0.0137       | 0.01686     | 0.07946        | 0.8325                 | 0.01167      | 619.85  | -230179.250587 |
| MASKUSDT     | 0.0001005     | 0.0007488   | 0.3913       | 67.05         | 0.2085       | 0.2354      | 0.1034         | -1.517                 | 0.551        | 665.85  | 7049352.03411  |
| 1000SHIBUSDT | 0.0007479     | 0.0007435   | 0.03458      | 56.07         | 0.01318      | 0.01699     | 0.02772        | 0.8263                 | 0.008896     | 774.26  | -230179.300748 |
| OPUSDT       | 0.0006601     | 0.0007427   | 0.05936      | 58.05         | 0.02598      | 0.0332      | 0.1222         | 0.736                  | 0.02021      | 387.41  | -227822.279573 |
| ANTUSDT      | 0.0006649     | 0.0007237   | 0.08762      | 48.32         | 0.02112      | 0.0215      | 0.1019         | 0.7729                 | 0.01991      | 543.83  | -229977.299373 |
| CVXUSDT      | 0.0004961     | 0.0007215   | 0.06883      | 59.52         | 0.01144      | 0.01194     | 0.02907        | 0.8987                 | 0.008357     | 274.49  | -230179.300496 |
| FILUSDT      | 0.0006814     | 0.0007108   | 0.04261      | 56.78         | 0.01473      | 0.01993     | 0.03427        | 0.6404                 | 0.01467      | 980.75  | -230179.300681 |
| QNTUSDT      | 0.000972      | 0.0007107   | 0.05065      | 53.0          | 0.01195      | 0.01028     | 0.0963         | 0.9452                 | 0.003991     | 246.89  | -230179.300972 |
| ETHUSDT      | 0.0006572     | 0.0007031   | 0.07         | 59.53         | 0.01238      | 0.01401     | 0.03074        | 0.8616                 | 0.009229     | 1270.0  | -230179.300657 |
| MAGICUSDT    | 0.0006018     | 0.0006675   | 0.04892      | 50.15         | 0.01583      | 0.0178      | 0.03446        | 0.8657                 | 0.01044      | 149.87  | -230179.300602 |
| BLUEBIRDUSDT | 0.0008085     | 0.000634    | 0.1417       | 40.47         | 0.01283      | 0.0213      | 0.1023         | 0.8551                 | 0.02229      | 233.5   | -229938.756615 |
| BNBUSDT      | 0.0004336     | 0.0006334   | 0.06198      | 75.45         | 0.009604     | 0.01609     | 0.02095        | 0.6894                 | 0.01387      | 1229.66 | -230179.300434 |
| ICPUSDT      | 0.0004805     | 0.000607    | 0.04055      | 34.48         | 0.007873     | 0.006991    | 0.01063        | 0.9534                 | 0.003534     | 269.89  | -230179.30048  |
| WAVESUSDT    | 0.000433      | 0.00054     | 0.03187      | 51.27         | 0.01742      | 0.01986     | 0.07687        | 0.7379                 | 0.01153      | 1045.71 | -230179.300433 |
| GMTUSDT      | 6.071e-05     | 0.0005064   | 0.3939       | 87.35         | 0.1591       | 0.1784      | 0.1702         | -0.646                 | 0.3344       | 465.83  | 4018667.72901  |
| AUDIOUSDT    | 0.0003915     | 0.0004928   | 0.03124      | 51.05         | 0.01649      | 0.01657     | 0.06232        | 0.846                  | 0.006486     | 673.85  | -230179.300392 |
| BTCUSDT      | 0.0002108     | 0.0002535   | 0.02571      | 95.02         | 0.009026     | 0.008371    | 0.08996        | 0.8921                 | 0.004487     | 1270.0  | -230179.300211 |
| BTCDOMUSDT   | 8.24e-05      | 0.0002209   | 0.06125      | 84.0          | 0.007658     | 0.007165    | 0.1649         | 0.9392                 | 0.004219     | 732.85  | -223684.865    |
| USDCUSDT     | -2.738e-05    | -3.504e-05  | 0.9347       | 23.93         | 0.002291     | 0.002119    | 1.0            | 0.9958                 | 0.0006937    | 103.29  | -140170.652926 |
+--------------+---------------+-------------+--------------+---------------+--------------+-------------+----------------+------------------------+--------------+---------+----------------+

